                                                            Autonomous System (AS) Numbers

   Last Updated
           2015-06-11

   Note

 Autonomous System (AS) Numbers are used by various routing protocols. IANA allocates
 AS Numbers to Regional Internet Registries (RIRs). The RIRs further allocate or assign AS
 Numbers to network operators in line with RIR policies. The [five RIRs] are:

 - [AFRINIC]
 - [APNIC]
 - [ARIN]
 - [LACNIC]
 - [RIPE_NCC]

 AS Numbers can be obtained from the registry in your region.

   Available Formats
           [IMG]
           XML [IMG]
           HTML [IMG]
           Plain text

   Registries included below

     * 16-bit Autonomous System Numbers
     * 32-bit Autonomous System Numbers

16-bit Autonomous System Numbers

   Registration Procedure(s)

 RIR request to the IANA or IETF Review. Allocated following the Global Policy published at
 [http://www.icann.org/en/resources/policy/global-addressing].

   Reference
           [RFC1930][RFC5398][RFC6996][RFC7249]

   Available Formats
           [IMG]
           CSV

   12288-12454 Assigned by RIPE NCC                              whois.ripe.net
      12455    Assigned by AFRINIC                               whois.afrinic.net
   12456-12555 Assigned by RIPE NCC                              whois.ripe.net
      12556    Assigned by AFRINIC                               whois.afrinic.net
   12557-13223 Assigned by RIPE NCC                              whois.ripe.net
      13224    Assigned by AFRINIC                               whois.afrinic.net
   13225-13311 Assigned by RIPE NCC                              whois.ripe.net
   13312-13315 Assigned by ARIN                                  whois.arin.net
      13316    Assigned by LACNIC                                whois.lacnic.net
      13317    Assigned by ARIN                                  whois.arin.net
      13318    Assigned by LACNIC                                whois.lacnic.net
      13319    Assigned by ARIN                                  whois.arin.net
      13320    Assigned by LACNIC                                whois.lacnic.net
   13321-13352 Assigned by ARIN                                  whois.arin.net
      13353    Assigned by LACNIC                                whois.lacnic.net
   13354-13356 Assigned by ARIN                                  whois.arin.net
      13357    Assigned by LACNIC                                whois.lacnic.net
   13358-13380 Assigned by ARIN                                  whois.arin.net
      13381    Assigned by LACNIC                                whois.lacnic.net
   13382-13401 Assigned by ARIN                                  whois.arin.net
      13402    Assigned by AFRINIC                               whois.afrinic.net
   13403-13423 Assigned by ARIN                                  whois.arin.net
      13424    Assigned by LACNIC                                whois.lacnic.net
   13425-13439 Assigned by ARIN                                  whois.arin.net
      13440    Assigned by LACNIC                                whois.lacnic.net
   13441-13458 Assigned by ARIN                                  whois.arin.net
      13459    Assigned by LACNIC                                whois.lacnic.net
   13460-13473 Assigned by ARIN                                  whois.arin.net
      13474    Assigned by LACNIC                                whois.lacnic.net
   13475-13488 Assigned by ARIN                                  whois.arin.net
      13489    Assigned by LACNIC                                whois.lacnic.net
   13490-13494 Assigned by ARIN                                  whois.arin.net
      13495    Assigned by LACNIC                                whois.lacnic.net
   13496-13513 Assigned by ARIN                                  whois.arin.net
      13514    Assigned by LACNIC                                whois.lacnic.net
   13515-13518 Assigned by ARIN                                  whois.arin.net
      13519    Assigned by AFRINIC                               whois.afrinic.net
      13520    Assigned by ARIN                                  whois.arin.net
   13521-13522 Assigned by LACNIC                                whois.lacnic.net
   13523-13543 Assigned by ARIN                                  whois.arin.net
      13544    Assigned by LACNIC                                whois.lacnic.net
   13545-13568 Assigned by ARIN                                  whois.arin.net
      13569    Assigned by AFRINIC                               whois.afrinic.net
   13570-13578 Assigned by ARIN                                  whois.arin.net
      13579    Assigned by LACNIC                                whois.lacnic.net
   13580-13583 Assigned by ARIN                                  whois.arin.net
   13584-13585 Assigned by LACNIC                                whois.lacnic.net
   13586-13590 Assigned by ARIN                                  whois.arin.net
      13591    Assigned by LACNIC                                whois.lacnic.net
   13592-13642 Assigned by ARIN                                  whois.arin.net
      13643    Assigned by LACNIC                                whois.lacnic.net
   13644-13678 Assigned by ARIN                                  whois.arin.net
      13679    Assigned by LACNIC                                whois.lacnic.net
   13680-13681 Assigned by ARIN                                  whois.arin.net
      13682    Assigned by LACNIC                                whois.lacnic.net
   13683-13760 Assigned by ARIN                                  whois.arin.net
      13761    Assigned by LACNIC                                whois.lacnic.net
   13762-13773 Assigned by ARIN                                  whois.arin.net
      13774    Assigned by LACNIC                                whois.lacnic.net
   13775-13834 Assigned by ARIN                                  whois.arin.net
      13835    Assigned by LACNIC                                whois.lacnic.net
   13836-13853 Assigned by ARIN                                  whois.arin.net
      13854    Assigned by AFRINIC                               whois.afrinic.net
   13855-13873 Assigned by ARIN                                  whois.arin.net
      13874    Assigned by LACNIC                                whois.lacnic.net
   13875-13877 Assigned by ARIN                                  whois.arin.net
      13878    Assigned by LACNIC                                whois.lacnic.net
      13879    Assigned by RIPE NCC                              whois.ripe.net
   13880-13913 Assigned by ARIN                                  whois.arin.net
      13914    Assigned by LACNIC                                whois.lacnic.net
   13915-13928 Assigned by ARIN                                  whois.arin.net
      13929    Assigned by LACNIC                                whois.lacnic.net
   13930-13933 Assigned by ARIN                                  whois.arin.net
   13934-13936 Assigned by LACNIC                                whois.lacnic.net
   13937-13990 Assigned by ARIN                                  whois.arin.net
      13991    Assigned by LACNIC                                whois.lacnic.net
   13992-13998 Assigned by ARIN                                  whois.arin.net
   13999-14000 Assigned by LACNIC                                whois.lacnic.net
   14001-14025 Assigned by ARIN                                  whois.arin.net
      14026    Assigned by LACNIC                                whois.lacnic.net
   14027-14028 Assigned by ARIN                                  whois.arin.net
      14029    Assigned by AFRINIC                               whois.afrinic.net
      14030    Assigned by LACNIC                                whois.lacnic.net
   14031-14068 Assigned by ARIN                                  whois.arin.net
      14069    Assigned by LACNIC                                whois.lacnic.net
   14070-14079 Assigned by ARIN                                  whois.arin.net
      14080    Assigned by LACNIC                                whois.lacnic.net
   14081-14083 Assigned by ARIN                                  whois.arin.net
      14084    Assigned by LACNIC                                whois.lacnic.net
   14085-14086 Assigned by ARIN                                  whois.arin.net
      14087    Assigned by LACNIC                                whois.lacnic.net
   14088-14110 Assigned by ARIN                                  whois.arin.net
      14111    Assigned by LACNIC                                whois.lacnic.net
   14112-14114 Assigned by ARIN                                  whois.arin.net
      14115    Assigned by AFRINIC                               whois.afrinic.net
      14116    Assigned by ARIN                                  whois.arin.net
      14117    Assigned by LACNIC                                whois.lacnic.net
   14118-14121 Assigned by ARIN                                  whois.arin.net
      14122    Assigned by LACNIC                                whois.lacnic.net
   14123-14177 Assigned by ARIN                                  whois.arin.net
   14178-14179 Assigned by LACNIC                                whois.lacnic.net
   14180-14185 Assigned by ARIN                                  whois.arin.net
   14186-14187 Assigned by LACNIC                                whois.lacnic.net
   14188-14201 Assigned by ARIN                                  whois.arin.net
      14202    Assigned by LACNIC                                whois.lacnic.net
      14203    Assigned by ARIN                                  whois.arin.net
      14204    Assigned by LACNIC                                whois.lacnic.net
   14205-14230 Assigned by ARIN                                  whois.arin.net
   14231-14232 Assigned by LACNIC                                whois.lacnic.net
      14233    Assigned by ARIN                                  whois.arin.net
      14234    Assigned by LACNIC                                whois.lacnic.net
   14235-14248 Assigned by ARIN                                  whois.arin.net
   14249-14250 Assigned by LACNIC                                whois.lacnic.net
   14251-14258 Assigned by ARIN                                  whois.arin.net
      14259    Assigned by LACNIC                                whois.lacnic.net
   14260-14281 Assigned by ARIN                                  whois.arin.net
      14282    Assigned by LACNIC                                whois.lacnic.net
   14283-14284 Assigned by ARIN                                  whois.arin.net
   14285-14286 Assigned by LACNIC                                whois.lacnic.net
   14287-14315 Assigned by ARIN                                  whois.arin.net
      14316    Assigned by LACNIC                                whois.lacnic.net
      14317    Assigned by ARIN                                  whois.arin.net
      14318    Assigned by LACNIC                                whois.lacnic.net
   14319-14330 Assigned by ARIN                                  whois.arin.net
      14331    Assigned by AFRINIC                               whois.afrinic.net
   14332-14338 Assigned by ARIN                                  whois.arin.net
      14339    Assigned by LACNIC                                whois.lacnic.net
   14340-14345 Assigned by ARIN                                  whois.arin.net
      14346    Assigned by LACNIC                                whois.lacnic.net
   14347-14376 Assigned by ARIN                                  whois.arin.net
      14377    Assigned by LACNIC                                whois.lacnic.net
   14378-14419 Assigned by ARIN                                  whois.arin.net
      14420    Assigned by LACNIC                                whois.lacnic.net
   14421-14428 Assigned by ARIN                                  whois.arin.net
      14429    Assigned by AFRINIC                               whois.afrinic.net
   14430-14456 Assigned by ARIN                                  whois.arin.net
      14457    Assigned by LACNIC                                whois.lacnic.net
   14458-14460 Assigned by ARIN                                  whois.arin.net
   14461-14462 Assigned by ARIN                                  whois.arin.net
      14463    Assigned by LACNIC                                whois.lacnic.net
   14464-14515 Assigned by ARIN                                  whois.arin.net
      14516    Assigned by AFRINIC                               whois.afrinic.net
   14517-14521 Assigned by ARIN                                  whois.arin.net
      14522    Assigned by LACNIC                                whois.lacnic.net
   14523-14534 Assigned by ARIN                                  whois.arin.net
      14535    Assigned by LACNIC                                whois.lacnic.net
   14536-14552 Assigned by ARIN                                  whois.arin.net
      14553    Assigned by LACNIC                                whois.lacnic.net
   14554-14559 Assigned by ARIN                                  whois.arin.net
      14560    Assigned by LACNIC                                whois.lacnic.net
   14561-14570 Assigned by ARIN                                  whois.arin.net
      14571    Assigned by LACNIC                                whois.lacnic.net
   14572-14623 Assigned by ARIN                                  whois.arin.net
      14624    Assigned by LACNIC                                whois.lacnic.net
   14625-14649 Assigned by ARIN                                  whois.arin.net
      14650    Assigned by LACNIC                                whois.lacnic.net
   14651-14663 Assigned by ARIN                                  whois.arin.net
      14664    Assigned by LACNIC                                whois.lacnic.net
   14665-14673 Assigned by ARIN                                  whois.arin.net
      14674    Assigned by LACNIC                                whois.lacnic.net
   14675-14691 Assigned by ARIN                                  whois.arin.net
      14692    Assigned by LACNIC                                whois.lacnic.net
   14693-14707 Assigned by ARIN                                  whois.arin.net
   14708-14709 Assigned by LACNIC                                whois.lacnic.net
   14710-14722 Assigned by ARIN                                  whois.arin.net
      14723    Assigned by LACNIC                                whois.lacnic.net
   14724-14753 Assigned by ARIN                                  whois.arin.net
      14754    Assigned by LACNIC                                whois.lacnic.net
   14755-14758 Assigned by ARIN                                  whois.arin.net
      14759    Assigned by LACNIC                                whois.lacnic.net
   14760-14768 Assigned by ARIN                                  whois.arin.net
      14769    Assigned by LACNIC                                whois.lacnic.net
   14770-14794 Assigned by ARIN                                  whois.arin.net
      14795    Assigned by LACNIC                                whois.lacnic.net
   14796-14839 Assigned by ARIN                                  whois.arin.net
      14840    Assigned by LACNIC                                whois.lacnic.net
   14841-14844 Assigned by ARIN                                  whois.arin.net
      14845    Assigned by LACNIC                                whois.lacnic.net
   14846-14866 Assigned by ARIN                                  whois.arin.net
   14867-14868 Assigned by LACNIC                                whois.lacnic.net
   14869-14885 Assigned by ARIN                                  whois.arin.net
      14886    Assigned by LACNIC                                whois.lacnic.net
   14887-14965 Assigned by ARIN                                  whois.arin.net
      14966    Assigned by LACNIC                                whois.lacnic.net
   14967-14969 Assigned by ARIN                                  whois.arin.net
      14970    Assigned by LACNIC                                whois.lacnic.net
   14971-14987 Assigned by ARIN                                  whois.arin.net
      14988    Assigned by AFRINIC                               whois.afrinic.net
   14989-15021 Assigned by ARIN                                  whois.arin.net
      15022    Assigned by AFRINIC                               whois.afrinic.net
   15023-15029 Assigned by ARIN                                  whois.arin.net
      15030    Assigned by LACNIC                                whois.lacnic.net
   15031-15033 Assigned by ARIN                                  whois.arin.net
      15034    Assigned by LACNIC                                whois.lacnic.net
   15035-15063 Assigned by ARIN                                  whois.arin.net
      15064    Assigned by LACNIC                                whois.lacnic.net
      15065    Assigned by ARIN                                  whois.arin.net
      15066    Assigned by LACNIC                                whois.lacnic.net
   15067-15074 Assigned by ARIN                                  whois.arin.net
      15075    Assigned by LACNIC                                whois.lacnic.net
   15076-15077 Assigned by ARIN                                  whois.arin.net
      15078    Assigned by LACNIC                                whois.lacnic.net
   15079-15106 Assigned by ARIN                                  whois.arin.net
      15107    Assigned by LACNIC                                whois.lacnic.net
   15108-15124 Assigned by ARIN                                  whois.arin.net
      15125    Assigned by LACNIC                                whois.lacnic.net
   15126-15150 Assigned by ARIN                                  whois.arin.net
      15151    Assigned by LACNIC                                whois.lacnic.net
   15152-15158 Assigned by ARIN                                  whois.arin.net
      15159    Assigned by AFRINIC                               whois.afrinic.net
   15160-15179 Assigned by ARIN                                  whois.arin.net
      15180    Assigned by LACNIC                                whois.lacnic.net
   15181-15200 Assigned by ARIN                                  whois.arin.net
      15201    Assigned by LACNIC                                whois.lacnic.net
   15202-15207 Assigned by ARIN                                  whois.arin.net
      15208    Assigned by LACNIC                                whois.lacnic.net
   15209-15235 Assigned by ARIN                                  whois.arin.net
      15236    Assigned by LACNIC                                whois.lacnic.net
   15237-15240 Assigned by ARIN                                  whois.arin.net
      15241    Assigned by LACNIC                                whois.lacnic.net
   15242-15245 Assigned by ARIN                                  whois.arin.net
      15246    Assigned by LACNIC                                whois.lacnic.net
   15247-15251 Assigned by ARIN                                  whois.arin.net
      15252    Assigned by LACNIC                                whois.lacnic.net
   15253-15255 Assigned by ARIN                                  whois.arin.net
      15256    Assigned by LACNIC                                whois.lacnic.net
   15257-15273 Assigned by ARIN                                  whois.arin.net
      15274    Assigned by LACNIC                                whois.lacnic.net
   15275-15310 Assigned by ARIN                                  whois.arin.net
      15311    Assigned by LACNIC                                whois.lacnic.net
   15312-15359 Assigned by ARIN                                  whois.arin.net
   15360-15398 Assigned by RIPE NCC                              whois.ripe.net
      15399    Assigned by AFRINIC                               whois.afrinic.net
   15400-15474 Assigned by RIPE NCC                              whois.ripe.net
      15475    Assigned by AFRINIC                               whois.afrinic.net
   15476-15705 Assigned by RIPE NCC                              whois.ripe.net
      15706    Assigned by AFRINIC                               whois.afrinic.net
   15707-15803 Assigned by RIPE NCC                              whois.ripe.net
      15804    Assigned by AFRINIC                               whois.afrinic.net
   15805-15824 Assigned by RIPE NCC                              whois.ripe.net
      15825    Assigned by AFRINIC                               whois.afrinic.net
   15826-15833 Assigned by RIPE NCC                              whois.ripe.net
      15834    Assigned by AFRINIC                               whois.afrinic.net
   15835-15963 Assigned by RIPE NCC                              whois.ripe.net
      15964    Assigned by AFRINIC                               whois.afrinic.net
   15965-16057 Assigned by RIPE NCC                              whois.ripe.net
      16058    Assigned by AFRINIC                               whois.afrinic.net
   16059-16213 Assigned by RIPE NCC                              whois.ripe.net
      16214    Assigned by AFRINIC                               whois.afrinic.net
   16215-16283 Assigned by RIPE NCC                              whois.ripe.net
      16284    Assigned by AFRINIC                               whois.afrinic.net
   16285-16383 Assigned by RIPE NCC                              whois.ripe.net
   16384-16393 Assigned by ARIN                                  whois.arin.net
   16394-16396 Assigned by ARIN                                  whois.arin.net
      16397    Assigned by LACNIC                                whois.lacnic.net
   16398-16415 Assigned by ARIN                                  whois.arin.net
      16416    Assigned by AFRINIC                               whois.afrinic.net
      16417    Assigned by ARIN                                  whois.arin.net
      16418    Assigned by LACNIC                                whois.lacnic.net
   16419-16470 Assigned by ARIN                                  whois.arin.net
      16471    Assigned by LACNIC                                whois.lacnic.net
   16472-16505 Assigned by ARIN                                  whois.arin.net
      16506    Assigned by LACNIC                                whois.lacnic.net
   16507-16521 Assigned by ARIN                                  whois.arin.net
      16522    Assigned by LACNIC                                whois.lacnic.net
   16523-16527 Assigned by ARIN                                  whois.arin.net
      16528    Assigned by LACNIC                                whois.lacnic.net
   16529-16530 Assigned by ARIN                                  whois.arin.net
      16531    Assigned by LACNIC                                whois.lacnic.net
   16532-16546 Assigned by ARIN                                  whois.arin.net
      16547    Assigned by AFRINIC                               whois.afrinic.net
   16548-16591 Assigned by ARIN                                  whois.arin.net
      16592    Assigned by LACNIC                                whois.lacnic.net
      16593    Assigned by ARIN                                  whois.arin.net
      16594    Assigned by LACNIC                                whois.lacnic.net
      16595    Assigned by ARIN                                  whois.arin.net
      16596    Assigned by LACNIC                                whois.lacnic.net
   16597-16605 Assigned by ARIN                                  whois.arin.net
   16606-16607 Assigned by LACNIC                                whois.lacnic.net
   16608-16628 Assigned by ARIN                                  whois.arin.net
      16629    Assigned by LACNIC                                whois.lacnic.net
      16630    Assigned by AFRINIC                               whois.afrinic.net
   16631-16636 Assigned by ARIN                                  whois.arin.net
      16637    Assigned by AFRINIC                               whois.afrinic.net
   16638-16662 Assigned by ARIN                                  whois.arin.net
      16663    Assigned by LACNIC                                whois.lacnic.net
   16664-16684 Assigned by ARIN                                  whois.arin.net
      16685    Assigned by LACNIC                                whois.lacnic.net
   16686-16688 Assigned by ARIN                                  whois.arin.net
      16689    Assigned by LACNIC                                whois.lacnic.net
   16690-16700 Assigned by ARIN                                  whois.arin.net
      16701    Assigned by LACNIC                                whois.lacnic.net
   16702-16711 Assigned by ARIN                                  whois.arin.net
      16712    Assigned by LACNIC                                whois.lacnic.net
   16713-16731 Assigned by ARIN                                  whois.arin.net
      16732    Assigned by LACNIC                                whois.lacnic.net
   16733-16734 Assigned by ARIN                                  whois.arin.net
   16735-16736 Assigned by LACNIC                                whois.lacnic.net
      16737    Assigned by ARIN                                  whois.arin.net
   16738-16741 Assigned by ARIN                                  whois.arin.net
      16742    Assigned by LACNIC                                whois.lacnic.net
   16743-16761 Assigned by ARIN                                  whois.arin.net
      16762    Assigned by LACNIC                                whois.lacnic.net
   16763-16771 Assigned by ARIN                                  whois.arin.net
      16772    Assigned by LACNIC                                whois.lacnic.net
   16773-16779 Assigned by ARIN                                  whois.arin.net
      16780    Assigned by LACNIC                                whois.lacnic.net
   16781-16799 Assigned by ARIN                                  whois.arin.net
      16800    Assigned by AFRINIC                               whois.afrinic.net
   16801-16813 Assigned by ARIN                                  whois.arin.net
      16814    Assigned by LACNIC                                whois.lacnic.net
   16815-16846 Assigned by ARIN                                  whois.arin.net
      16847    Assigned by LACNIC                                whois.lacnic.net
      16848    Assigned by ARIN                                  whois.arin.net
      16849    Assigned by LACNIC                                whois.lacnic.net
   16850-16852 Assigned by ARIN                                  whois.arin.net
      16853    Assigned by AFRINIC                               whois.afrinic.net
   16854-16863 Assigned by ARIN                                  whois.arin.net
      16864    Assigned by LACNIC                                whois.lacnic.net
   16865-16873 Assigned by ARIN                                  whois.arin.net
      16874    Assigned by LACNIC                                whois.lacnic.net
   16875-16884 Assigned by ARIN                                  whois.arin.net
      16885    Assigned by LACNIC                                whois.lacnic.net
   16886-16890 Assigned by ARIN                                  whois.arin.net
      16891    Assigned by LACNIC                                whois.lacnic.net
   16892-16905 Assigned by ARIN                                  whois.arin.net
      16906    Assigned by LACNIC                                whois.lacnic.net
      16907    Assigned by AFRINIC                               whois.afrinic.net
   16908-16910 Assigned by ARIN                                  whois.arin.net
      16911    Assigned by LACNIC                                whois.lacnic.net
   16912-16959 Assigned by ARIN                                  whois.arin.net
      16960    Assigned by LACNIC                                whois.lacnic.net
   16961-16972 Assigned by ARIN                                  whois.arin.net
      16973    Assigned by LACNIC                                whois.lacnic.net
      16974    Assigned by ARIN                                  whois.arin.net
      16975    Assigned by LACNIC                                whois.lacnic.net
   16976-16989 Assigned by ARIN                                  whois.arin.net
      16990    Assigned by LACNIC                                whois.lacnic.net
   16991-17068 Assigned by ARIN                                  whois.arin.net
      17069    Assigned by LACNIC                                whois.lacnic.net
   17070-17071 Assigned by ARIN                                  whois.arin.net
      17072    Assigned by LACNIC                                whois.lacnic.net
   17073-17078 Assigned by ARIN                                  whois.arin.net
      17079    Assigned by LACNIC                                whois.lacnic.net
   17080-17085 Assigned by ARIN                                  whois.arin.net
      17086    Assigned by LACNIC                                whois.lacnic.net
   17087-17107 Assigned by ARIN                                  whois.arin.net
      17108    Assigned by LACNIC                                whois.lacnic.net
   17109-17125 Assigned by ARIN                                  whois.arin.net
      17126    Assigned by LACNIC                                whois.lacnic.net
   17127-17146 Assigned by ARIN                                  whois.arin.net
      17147    Assigned by LACNIC                                whois.lacnic.net
      17148    Assigned by AFRINIC                               whois.afrinic.net
   17149-17181 Assigned by ARIN                                  whois.arin.net
      17182    Assigned by LACNIC                                whois.lacnic.net
   17183-17204 Assigned by ARIN                                  whois.arin.net
      17205    Assigned by LACNIC                                whois.lacnic.net
   17206-17207 Assigned by ARIN                                  whois.arin.net
      17208    Assigned by LACNIC                                whois.lacnic.net
   17209-17219 Assigned by ARIN                                  whois.arin.net
      17220    Assigned by AFRINIC                               whois.afrinic.net
      17221    Assigned by ARIN                                  whois.arin.net
      17222    Assigned by LACNIC                                whois.lacnic.net
   17223-17248 Assigned by ARIN                                  whois.arin.net
   17249-17250 Assigned by LACNIC                                whois.lacnic.net
   17251-17254 Assigned by ARIN                                  whois.arin.net
      17255    Assigned by LACNIC                                whois.lacnic.net
      17256    Assigned by ARIN                                  whois.arin.net
      17257    Assigned by LACNIC                                whois.lacnic.net
   17258-17259 Assigned by ARIN                                  whois.arin.net
      17260    Assigned by AFRINIC                               whois.afrinic.net
   17261-17286 Assigned by ARIN                                  whois.arin.net
      17287    Assigned by LACNIC                                whois.lacnic.net
   17288-17311 Assigned by ARIN                                  whois.arin.net
      17312    Assigned by AFRINIC                               whois.afrinic.net
   17313-17328 Assigned by ARIN                                  whois.arin.net
      17329    Assigned by LACNIC                                whois.lacnic.net
   17330-17375 Assigned by ARIN                                  whois.arin.net
      17376    Assigned by LACNIC                                whois.lacnic.net
   17377-17378 Assigned by ARIN                                  whois.arin.net
      17379    Assigned by LACNIC                                whois.lacnic.net
   17380-17398 Assigned by ARIN                                  whois.arin.net
      17399    Assigned by LACNIC                                whois.lacnic.net
      17400    Assigned by AFRINIC                               whois.afrinic.net
      17401    Assigned by LACNIC                                whois.lacnic.net
   17402-17407 Assigned by ARIN                                  whois.arin.net
   17408-18431 Assigned by APNIC                                 whois.apnic.net
   18432-18448 Assigned by ARIN                                  whois.arin.net
      18449    Assigned by LACNIC                                whois.lacnic.net
   18450-18454 Assigned by ARIN                                  whois.arin.net
      18455    Assigned by LACNIC                                whois.lacnic.net
   18456-18465 Assigned by ARIN                                  whois.arin.net
      18466    Assigned by LACNIC                                whois.lacnic.net
   18467-18478 Assigned by ARIN                                  whois.arin.net
      18479    Assigned by LACNIC                                whois.lacnic.net
   18480-18491 Assigned by ARIN                                  whois.arin.net
      18492    Assigned by LACNIC                                whois.lacnic.net
   18493-18495 Assigned by ARIN                                  whois.arin.net
      18496    Assigned by LACNIC                                whois.lacnic.net
   18497-18531 Assigned by ARIN                                  whois.arin.net
      18532    Assigned by LACNIC                                whois.lacnic.net
   18533-18546 Assigned by ARIN                                  whois.arin.net
      18547    Assigned by LACNIC                                whois.lacnic.net
   18548-18575 Assigned by ARIN                                  whois.arin.net
      18576    Assigned by LACNIC                                whois.lacnic.net
   18577-18578 Assigned by ARIN                                  whois.arin.net
      18579    Assigned by LACNIC                                whois.lacnic.net
   18580-18591 Assigned by ARIN                                  whois.arin.net
      18592    Assigned by LACNIC                                whois.lacnic.net
   18593-18643 Assigned by ARIN                                  whois.arin.net
      18644    Assigned by LACNIC                                whois.lacnic.net
   18645-18666 Assigned by ARIN                                  whois.arin.net
      18667    Assigned by LACNIC                                whois.lacnic.net
   18668-18677 Assigned by ARIN                                  whois.arin.net
      18678    Assigned by LACNIC                                whois.lacnic.net
   18679-18731 Assigned by ARIN                                  whois.arin.net
      18732    Assigned by RIPE NCC                              whois.ripe.net
      18733    Assigned by ARIN                                  whois.arin.net
      18734    Assigned by LACNIC                                whois.lacnic.net
   18735-18738 Assigned by ARIN                                  whois.arin.net
      18739    Assigned by LACNIC                                whois.lacnic.net
   18740-18774 Assigned by ARIN                                  whois.arin.net
      18775    Assigned by AFRINIC                               whois.afrinic.net
   18776-18781 Assigned by ARIN                                  whois.arin.net
      18782    Assigned by LACNIC                                whois.lacnic.net
   18783-18808 Assigned by ARIN                                  whois.arin.net
      18809    Assigned by LACNIC                                whois.lacnic.net
   18810-18821 Assigned by ARIN                                  whois.arin.net
      18822    Assigned by LACNIC                                whois.lacnic.net
   18823-18835 Assigned by ARIN                                  whois.arin.net
      18836    Assigned by LACNIC                                whois.lacnic.net
   18837-18839 Assigned by ARIN                                  whois.arin.net
      18840    Assigned by LACNIC                                whois.lacnic.net
   18841-18845 Assigned by ARIN                                  whois.arin.net
      18846    Assigned by LACNIC                                whois.lacnic.net
   18847-18868 Assigned by ARIN                                  whois.arin.net
      18869    Assigned by LACNIC                                whois.lacnic.net
   18870-18880 Assigned by ARIN                                  whois.arin.net
      18881    Assigned by LACNIC                                whois.lacnic.net
   18882-18921 Assigned by ARIN                                  whois.arin.net
      18922    Assigned by AFRINIC                               whois.afrinic.net
   18923-18930 Assigned by ARIN                                  whois.arin.net
      18931    Assigned by AFRINIC                               whois.afrinic.net
   18932-18940 Assigned by ARIN                                  whois.arin.net
      18941    Assigned by LACNIC                                whois.lacnic.net
   18942-18997 Assigned by ARIN                                  whois.arin.net
      18998    Assigned by LACNIC                                whois.lacnic.net
   18999-19032 Assigned by ARIN                                  whois.arin.net
      19033    Assigned by LACNIC                                whois.lacnic.net
   19034-19036 Assigned by ARIN                                  whois.arin.net
   19037-19038 Assigned by LACNIC                                whois.lacnic.net
   19039-19063 Assigned by ARIN                                  whois.arin.net
      19064    Assigned by LACNIC                                whois.lacnic.net
   19065-19076 Assigned by ARIN                                  whois.arin.net
      19077    Assigned by LACNIC                                whois.lacnic.net
   19078-19088 Assigned by ARIN                                  whois.arin.net
   19089-19090 Assigned by LACNIC                                whois.lacnic.net
   19091-19108 Assigned by ARIN                                  whois.arin.net
      19109    Assigned by LACNIC                                whois.lacnic.net
   19110-19113 Assigned by ARIN                                  whois.arin.net
      19114    Assigned by LACNIC                                whois.lacnic.net
   19115-19131 Assigned by ARIN                                  whois.arin.net
      19132    Assigned by LACNIC                                whois.lacnic.net
   19133-19135 Assigned by ARIN                                  whois.arin.net
      19136    Assigned by AFRINIC                               whois.afrinic.net
   19137-19168 Assigned by ARIN                                  whois.arin.net
      19169    Assigned by LACNIC                                whois.lacnic.net
   19170-19177 Assigned by ARIN                                  whois.arin.net
      19178    Assigned by RIPE NCC                              whois.ripe.net
      19179    Assigned by ARIN                                  whois.arin.net
      19180    Assigned by LACNIC                                whois.lacnic.net
      19181    Assigned by ARIN                                  whois.arin.net
      19182    Assigned by LACNIC                                whois.lacnic.net
   19183-19191 Assigned by ARIN                                  whois.arin.net
      19192    Assigned by LACNIC                                whois.lacnic.net
   19193-19195 Assigned by ARIN                                  whois.arin.net
      19196    Assigned by LACNIC                                whois.lacnic.net
   19197-19199 Assigned by ARIN                                  whois.arin.net
      19200    Assigned by LACNIC                                whois.lacnic.net
   19201-19227 Assigned by ARIN                                  whois.arin.net
      19228    Assigned by LACNIC                                whois.lacnic.net
   19229-19231 Assigned by ARIN                                  whois.arin.net
      19232    Assigned by AFRINIC                               whois.afrinic.net
   19233-19243 Assigned by ARIN                                  whois.arin.net
      19244    Assigned by LACNIC                                whois.lacnic.net
   19245-19258 Assigned by ARIN                                  whois.arin.net
      19259    Assigned by LACNIC                                whois.lacnic.net
   19260-19277 Assigned by ARIN                                  whois.arin.net
      19278    Assigned by LACNIC                                whois.lacnic.net
   19279-19314 Assigned by ARIN                                  whois.arin.net
      19315    Assigned by LACNIC                                whois.lacnic.net
   19316-19331 Assigned by ARIN                                  whois.arin.net
      19332    Assigned by LACNIC                                whois.lacnic.net
   19333-19337 Assigned by ARIN                                  whois.arin.net
      19338    Assigned by LACNIC                                whois.lacnic.net
   19339-19360 Assigned by ARIN                                  whois.arin.net
      19361    Assigned by LACNIC                                whois.lacnic.net
   19362-19372 Assigned by ARIN                                  whois.arin.net
      19373    Assigned by LACNIC                                whois.lacnic.net
   19374-19375 Assigned by ARIN                                  whois.arin.net
      19376    Assigned by RIPE NCC                              whois.ripe.net
   19377-19398 Assigned by ARIN                                  whois.arin.net
      19399    Assigned by RIPE NCC                              whois.ripe.net
   19400-19410 Assigned by ARIN                                  whois.arin.net
      19411    Assigned by LACNIC                                whois.lacnic.net
   19412-19421 Assigned by ARIN                                  whois.arin.net
      19422    Assigned by LACNIC                                whois.lacnic.net
   19423-19428 Assigned by ARIN                                  whois.arin.net
      19429    Assigned by LACNIC                                whois.lacnic.net
